,epoch,train loss,val loss,ratio,train accuracy,val accuracy,computation duration
23,24.0,0.296420924899,0.310220915344,1.04655538556,0.928911764706,0.9255,4.3338322576
24,25.0,0.292020146821,0.299093360679,1.02422166393,0.931941176471,0.929125,5.68483787538
25,26.0,0.282490259746,0.310155961778,1.09793506529,0.933294117647,0.9245,4.42735619925
26,27.0,0.28483010258,0.29909249081,1.05007331775,0.935470588235,0.927625,4.30371798245
27,28.0,0.282640341062,0.301513134277,1.06677317591,0.932617647059,0.930625,5.81262335759
28,29.0,0.271286694469,0.296114046069,1.09151702647,0.937294117647,0.929625,4.34806895598
29,30.0,0.267982773276,0.284541473439,1.06179016644,0.936911764706,0.9335,5.646493246
30,31.0,0.270907913281,0.281485023416,1.03904319371,0.938352941176,0.931625,4.6258225541
31,32.0,0.263169026842,0.282580533276,1.07376060423,0.937852941176,0.931625,4.47062638089
32,33.0,0.256768986955,0.27583195479,1.07424170676,0.941352941176,0.934875,5.62127739392
33,34.0,0.261701568419,0.253012980871,0.966799635173,0.939205882353,0.940875,5.76184860045
34,35.0,0.255601221222,0.276665503267,1.08241072536,0.941852941176,0.93575,4.34708122013
35,36.0,0.259127350302,0.269981797778,1.04188846705,0.939764705882,0.934875,4.26109394226
36,37.0,0.253212871104,0.262851164065,1.03806399303,0.940941176471,0.939625,4.37120869581
37,38.0,0.250796545437,0.274949571942,1.09630525996,0.943088235294,0.932375,4.23136385143
38,39.0,0.242482346792,0.256910161388,1.0595004741,0.946382352941,0.941,5.88908566464
39,40.0,0.242375683612,0.2585924227,1.06690745064,0.947617647059,0.940875,4.21697983864
40,41.0,0.23855248957,0.267491455816,1.12131068637,0.946147058824,0.93875,4.33767351742
41,42.0,0.230416909231,0.245098397135,1.06371705945,0.950588235294,0.940625,4.26268347937
42,43.0,0.236705337226,0.249168994562,1.05265473724,0.946676470588,0.94325,5.57862272399
43,44.0,0.234726482512,0.257550158467,1.09723519779,0.947382352941,0.938375,4.45499850935
44,45.0,0.235607345045,0.257102692836,1.09123377621,0.947088235294,0.941875,4.56857850633
45,46.0,0.22655991418,0.24523821673,1.08244310392,0.950147058824,0.9415,4.27306987487
46,47.0,0.228695144594,0.25060258389,1.09579319813,0.949735294118,0.941625,4.34435284048
47,48.0,0.224680858019,0.239467266338,1.0658107168,0.949,0.946,5.71409101755
48,49.0,0.21799495317,0.238654788527,1.09477208099,0.952529411765,0.944375,4.29301916371
49,50.0,0.222879522984,0.234810016367,1.05352888961,0.951323529412,0.944875,4.21365724224
50,51.0,0.211741523824,0.233303301591,1.10183065361,0.953205882353,0.94725,5.70003868097
51,52.0,0.215372257839,0.236901545261,1.0999631412,0.954176470588,0.9475,5.68719082205
52,53.0,0.213659915573,0.226050416073,1.05799169426,0.952323529412,0.95025,5.74776417558
53,54.0,0.212693955679,0.227509860104,1.06965832375,0.953735294118,0.94975,4.35974180013
54,55.0,0.210517116775,0.229692023085,1.09108478495,0.954205882353,0.94875,4.45227596395
55,56.0,0.208492573571,0.230154812669,1.10389933189,0.956647058824,0.94925,4.38514113888
56,57.0,0.211073357619,0.232449466231,1.10127336227,0.954205882353,0.94725,4.44920103079
57,58.0,0.204794581505,0.226405008128,1.1055224531,0.955205882353,0.94975,4.28165670082
58,59.0,0.197835682585,0.222109743256,1.12269809144,0.959205882353,0.950875,5.52750637244
59,60.0,0.200447023568,0.219142197022,1.09326740363,0.957117647059,0.950375,4.22974572657
60,61.0,0.20173975603,0.222378251003,1.10230256732,0.956735294118,0.952,5.87813480698
61,62.0,0.197654455726,0.224423990682,1.13543603081,0.958352941176,0.950375,4.85438130571
62,63.0,0.196913330167,0.213881665286,1.08617159186,0.958588235294,0.956625,6.33878989814
63,64.0,0.198213212947,0.208806888981,1.05344586204,0.957558823529,0.956,4.34130678679
64,65.0,0.191357273657,0.224302280773,1.17216490644,0.960470588235,0.948625,4.42458727168
65,66.0,0.188389668982,0.208682807033,1.10771895381,0.961529411765,0.95475,4.32657038624
66,67.0,0.189496109842,0.218150741555,1.15121488107,0.9615,0.95275,4.42913184844
67,68.0,0.190040656352,0.207892690977,1.09393797605,0.958882352941,0.955,4.35752012373
68,69.0,0.185660658725,0.218323014076,1.17592502135,0.961029411765,0.954,4.29111166083
69,70.0,0.190003062777,0.215049326029,1.13182031324,0.961470588235,0.954375,4.56038199065
70,71.0,0.191456550085,0.213716303535,1.11626530114,0.960235294118,0.95425,4.62018785067
71,72.0,0.186299504129,0.216769635653,1.16355454979,0.962176470588,0.951625,4.59175587697
72,73.0,0.181642555895,0.196760334645,1.08322817677,0.962529411765,0.957625,5.69225756277
73,74.0,0.183362282847,0.206068656097,1.12383339091,0.962705882353,0.9575,4.41902812159
74,75.0,0.182074381164,0.210279878644,1.15491195027,0.962588235294,0.955,4.39884400483
75,76.0,0.172721427176,0.21158065934,1.224982116,0.966352941176,0.953625,4.30328158173
76,77.0,0.181614374707,0.200368738178,1.10326475259,0.961911764706,0.95825,5.661970886
77,78.0,0.175105740191,0.20105776263,1.14820771958,0.965470588235,0.956625,4.34067610607
78,79.0,0.173201025238,0.202401852949,1.16859500497,0.965735294118,0.958625,5.70237995917
79,80.0,0.175422503438,0.195951195084,1.11702427706,0.965117647059,0.958875,5.69889546277
80,81.0,0.174242595405,0.214045339414,1.22843291513,0.965029411765,0.950625,4.26959121271
81,82.0,0.168492771108,0.195280122509,1.1589821998,0.967,0.9585,4.33372374084
82,83.0,0.167800196771,0.207247701938,1.23508616751,0.967735294118,0.95725,4.30044264335
83,84.0,0.170631838203,0.202927078628,1.18926854897,0.965882352941,0.955625,4.34440272319
84,85.0,0.168126274514,0.186643402548,1.11013821657,0.966852941176,0.962125,5.65225105177
85,86.0,0.171287935735,0.202783007112,1.18387209375,0.965176470588,0.958625,4.31398710984
86,87.0,0.163184187385,0.199389654949,1.22186872481,0.968088235294,0.956875,4.28470946389
87,88.0,0.166101433546,0.195206841348,1.17522671045,0.967617647059,0.959625,4.26974669505
88,89.0,0.163662625062,0.198630519018,1.213658396,0.969235294118,0.958875,4.2995497138
89,90.0,0.163555904771,0.203773604307,1.24589573572,0.967970588235,0.953125,4.39701847294
90,91.0,0.163054538117,0.202308735427,1.24074274634,0.968882352941,0.95775,4.57910929913
91,92.0,0.159336987946,0.185133059563,1.16189631767,0.970205882353,0.959875,4.30636526624
92,93.0,0.16347461042,0.195723563103,1.19727193477,0.968029411765,0.959,4.36323708986
93,94.0,0.161806161271,0.180652897727,1.1164772485,0.969264705882,0.96025,4.28632554677
94,95.0,0.162807703646,0.201800597077,1.23950275422,0.968382352941,0.958375,4.46589744233
95,96.0,0.160262751826,0.186519726402,1.1638370381,0.969617647059,0.96075,4.32354271039
96,97.0,0.162222334011,0.181376051387,1.11807077918,0.969705882353,0.963375,5.93483277043
97,98.0,0.157663920127,0.184507829999,1.1702603224,0.969676470588,0.961375,4.45199125332
98,99.0,0.155780456061,0.184390940294,1.18365900933,0.969441176471,0.96025,4.57008548903
99,100.0,0.15586214381,0.184704468076,1.18505022169,0.969970588235,0.960875,4.75383907198
