,epoch,train loss,val loss,ratio,train accuracy,val accuracy,computation duration
34,35.0,0.259695881114,0.296675888894,1.14239735964,0.940382352941,0.930375,3.6732315415
35,36.0,0.262118400262,0.275233014227,1.05003316803,0.941647058824,0.9345,4.92135918988
36,37.0,0.257898964454,0.280550223666,1.08782997349,0.940794117647,0.93725,4.90656736411
37,38.0,0.249654459101,0.268984203497,1.07742599297,0.944323529412,0.93675,3.63606426059
38,39.0,0.244940148528,0.2632614475,1.07479908493,0.944823529412,0.939125,4.87643383599
39,40.0,0.248430410731,0.262107585104,1.05505434835,0.944735294118,0.939125,3.62081911482
40,41.0,0.244379051617,0.273914022898,1.12085721376,0.942970588235,0.935875,3.62718163896
41,42.0,0.234770312456,0.254155057348,1.08256897854,0.947647058824,0.940375,4.90905362303
42,43.0,0.239271728258,0.24085361015,1.00661123612,0.946323529412,0.94925,4.85324946427
43,44.0,0.235726179587,0.255078241967,1.08209551614,0.946470588235,0.940625,3.61518499482
44,45.0,0.241207020247,0.244638601471,1.01422670543,0.945205882353,0.943,3.61753356581
45,46.0,0.235748411658,0.241087848354,1.02264887665,0.946470588235,0.948875,3.65782828798
46,47.0,0.235198100449,0.255375455115,1.08578876541,0.946970588235,0.9395,3.63017285086
47,48.0,0.227045060272,0.244953972443,1.07887822862,0.950382352941,0.94275,3.6683322433
48,49.0,0.226555010161,0.240979617965,1.06366933926,0.951117647059,0.946,3.59857755535
49,50.0,0.220176473348,0.246508506277,1.11959512535,0.952264705882,0.945125,3.65928655483
50,51.0,0.21613123223,0.236300529547,1.09331967948,0.953264705882,0.946125,3.61288397283
51,52.0,0.216947222173,0.226536901877,1.04420282319,0.951794117647,0.948375,3.62025669464
52,53.0,0.219833697124,0.253091319827,1.15128537225,0.952558823529,0.94075,3.65603396925
53,54.0,0.221469512288,0.2421820429,1.09352316894,0.9505,0.944875,3.65041297627
54,55.0,0.21311337507,0.240138051358,1.12680891699,0.954441176471,0.9485,3.58441028435
55,56.0,0.214005119031,0.239737364081,1.12024125949,0.953794117647,0.94425,3.63218595338
56,57.0,0.210419056261,0.23586289746,1.12091985227,0.954,0.948125,3.62348594329
57,58.0,0.205546203714,0.235779032056,1.14708531608,0.955794117647,0.942625,3.6106564622
58,59.0,0.20443340256,0.228770132026,1.11904478016,0.956323529412,0.948,3.65363784924
59,60.0,0.199794187695,0.224168558656,1.12199739763,0.956323529412,0.95,4.88087485509
60,61.0,0.201722660578,0.215000839459,1.06582393293,0.958117647059,0.951,4.87919751275
61,62.0,0.201385159635,0.214512914171,1.06518729861,0.956823529412,0.952375,4.95091950449
62,63.0,0.201201144339,0.214798402437,1.06758042129,0.956823529412,0.954125,4.86397424536
63,64.0,0.19760616015,0.217509190026,1.10072069546,0.957970588235,0.951625,3.64208869086
64,65.0,0.19751806123,0.221156269712,1.11967618726,0.958558823529,0.953375,3.65407308312
65,66.0,0.196393897845,0.216977437231,1.1048074284,0.957735294118,0.951125,3.59849850148
66,67.0,0.195689604521,0.210831689255,1.07737807417,0.958323529412,0.9535,3.60865065247
67,68.0,0.187820441129,0.201364743589,1.07211303721,0.959852941176,0.95625,4.92068096015
68,69.0,0.190626271178,0.214618542755,1.1258602575,0.959264705882,0.951875,3.63760595699
69,70.0,0.190116485178,0.211534979516,1.11265984808,0.959411764706,0.9545,3.62649874185
70,71.0,0.188598207434,0.210141522914,1.11422863331,0.959941176471,0.9555,3.60275807589
71,72.0,0.186395064784,0.205308184825,1.10146792279,0.962088235294,0.959625,4.87803183275
72,73.0,0.183912087949,0.203263220268,1.10521946945,0.961823529412,0.95625,3.62620878041
73,74.0,0.180592717436,0.215653109112,1.19414067286,0.963676470588,0.952125,3.65405849753
74,75.0,0.177235939763,0.200072850909,1.12885034027,0.964323529412,0.958125,3.62159185914
75,76.0,0.180498583464,0.210361328577,1.16544586966,0.962705882353,0.9555,3.68080350241
76,77.0,0.180503726941,0.214274585038,1.18709230368,0.963235294118,0.954625,3.63304591951
77,78.0,0.176665380394,0.205673682689,1.16419913302,0.964558823529,0.957,3.64463854293
78,79.0,0.178332539101,0.203571923604,1.14152988922,0.964029411765,0.956,3.62642085482
79,80.0,0.182759959067,0.210125835216,1.14973671634,0.962676470588,0.954875,3.6484882624
80,81.0,0.176443005735,0.197181736923,1.117537848,0.964117647059,0.9585,3.63742655428
81,82.0,0.175259247145,0.191340088351,1.0917545948,0.964382352941,0.962,4.8994609751
82,83.0,0.174885474504,0.195131946871,1.11576989126,0.964529411765,0.9605,3.64346877897
83,84.0,0.175474989249,0.194385505435,1.10776758709,0.964205882353,0.9595,3.64510732366
84,85.0,0.166394951046,0.203886035116,1.22531383215,0.967529411765,0.958125,3.65372827988
85,86.0,0.173905778729,0.195017343507,1.12139656849,0.964,0.959875,3.64494250654
86,87.0,0.169138571641,0.193829384851,1.14597979024,0.966441176471,0.959375,3.65057545969
87,88.0,0.165391155952,0.207148683801,1.25247739281,0.968176470588,0.9555,3.62340776455
88,89.0,0.168934584601,0.202334400308,1.19770857333,0.966294117647,0.95525,3.6136678022
89,90.0,0.164285483839,0.206806699724,1.2588251554,0.967411764706,0.95425,3.61966481157
90,91.0,0.162273106345,0.185320129628,1.14202614224,0.968264705882,0.961875,3.66593174763
91,92.0,0.162937388658,0.194505790939,1.19374560094,0.968588235294,0.959375,3.66371094637
92,93.0,0.164143695316,0.193142689883,1.1766683424,0.967441176471,0.956625,3.63542774563
93,94.0,0.164379364168,0.185478629185,1.12835713974,0.966970588235,0.964375,4.90854954519
94,95.0,0.163223839905,0.191734987987,1.1746751461,0.967558823529,0.958625,3.66118180582
95,96.0,0.156340106161,0.187267379301,1.1978204691,0.969558823529,0.961,3.6077944786
96,97.0,0.160709173849,0.191368132773,1.19077292348,0.968352941176,0.961,3.64535557032
97,98.0,0.158246069534,0.188928352216,1.19388969832,0.968558823529,0.96075,3.63429386221
98,99.0,0.160608161341,0.196568276827,1.22389967724,0.969117647059,0.95725,3.60326069517
99,100.0,0.157208768622,0.189094370602,1.2028233047,0.969705882353,0.960375,3.64531881465
